sentence,label
[ variable variable variable / number / * - number number * + variable - number number - - variable number * + ],bad
number - number * variable + [ variable ] - number + number / number number + ( variable ) / [ number ],bad
[ number ] * ( number ) + [ number variable + variable number number - * variable variable * + number * * ] / number + number - number,bad
variable / variable / * variable * ( variable / variable ) + number - variable * number / variable + ( number ) / number,bad
( [ variable number - number number ( - + number + ] ),bad
/ ( ( ( ( number ) - number ) ) ),bad
[ number / number number / / number number variable variable number - - + / number - number + / number / variable - / ],bad
( ( [ number ( number variable variable number / / number / * * - variable + number * ] - variable * variable ) ),bad
[ ],bad
variable + variable - variable + variable [ variable number number * + ],bad
[ variable variable number + variable variable / number variable variable + + / / + - number + * variable * ],bad
variable + number variable + ( variable ),bad
variable * number + number / number + variable / [ number ] + ( variable - number + variable - number ) + variable * number - number * number -,bad
variable - variable / variable - [ variable number / variable [ ] + variable * [ variable ] / number + number + [ variable ] + number,bad
number + variable / / variable + ( number - variable / number ),bad
[ variable ] + variable + number + ( [ number ] + + number - variable + number * number,bad
( [ variable + number + [ number number / ] + variable ),bad
number * variable * number - number * number * variable * variable - ) / number / number + number + number,bad
number - ) variable / variable + variable - number / number + ( number ) * variable * number / [ variable variable - ] / number + number + variable,bad
[ number variable number variable number * / number + / / * variable - number + ],bad
number * * number variable variable * - ],bad
[ number variable variable number - number - variable variable - number variable variable + / variable / variable * number / number * + * * ] - number - number,bad
( variable ) ( ( variable ) * variable - number * number + variable - number + number ),bad
number * ( ( variable ) ) * * variable ] * number / number,bad
[ number variable variable number - + number / ],bad
number + variable ( ( ( number * [ number variable number - * variable + variable / ] ) ) ),bad
number + number * variable + variable,bad
( ( variable + number * number ) ) + number + variable + number number * [ variable ] / variable / number * variable,bad
[ number variable variable / number variable variable number * * + - - variable ] + ] * [ number variable * number number * - ],bad
( number - / number / ( number ) * variable ) * variable,bad
variable - variable * [ variable ] / variable + ( variable + variable ) / variable + variable / variable + number * number + number,bad
variable * ( number +,bad
[ number number - variable variable / variable variable * variable / / variable * variable - - / number + variable - ] - [ number number - ],bad
( [ + ] * variable * [ variable ] / number ),bad
( variable - ( [ variable number number - - number - ] - number ) / variable ) variable,bad
variable - variable number variable number number / * / ] + number * variable - variable - variable - number,bad
variable / [ number number variable + - ] + [ number number variable / /,bad
[ number variable number + variable variable * - / variable / * + ] / number,bad
( number ) + ( number / variable ) - number * + number / number,bad
[ variable number number - * variable + variable * ( number number - variable + variable number * + - number number - - ] + number,bad
[ variable variable number + variable * * ] - variable / variable + number * * number - ( variable ) + number,bad
